value
270
273
273
276
272
271
270
270
268
268
268
266
265
266
267
269
269
271
272
271
272
268
272
270
272
271
269
264
267
262
265
263
263
260
266
266
267
266
265
263
263
262
262
264
267
269
269
268
268
265
270
268
268
269
268
272
271
268
270
269
267
267
266
266
263
267
264
264
267
267
271
272
269
271
271
272
272
274
270
274
272
269
271
271
270
269
269
268
268
271
267
267
262
262
263
262
264
263
266
262
265
265
266
268
268
265
264
263
265
266
264
265
263
263
263
261
264
266
268
270
269
269
272
268
267
271
268
268
270
270
269
269
266
266
270
267
268
269
268
271
273
274
273
275
274
274
274
274
271
271
272
271
273
272
270
268
271
270
273
274
274
269
272
270
270
271
270
269
270
266
263
265
265
264
264
264
268
269
267
267
266
265
266
267
267
265
267
265
267
264
266
271
268
271
269
268
267
268
271
269
267
268
269
269
266
267
266
267
265
268
265
266
267
267
269
266
268
268
267
267
265
264
264
264
265
268
269
267
270
266
263
263
263
261
261
264
263
261
269
269
270
271
273
271
270
268
266
265
270
268
270
272
267
271
269
269
271
272
271
276
275
275
273
269
269
267
264
266
266
263
263
267
269
269
264
265
263
266
263
261
264
264
259
266
266
265
266
265
266
267
271
269
271
268
273
269
269
269
271
270
272
272
269
267
266
269
268
266
266
267
270
270
271
267
269
267
268
267
266
262
267
267
267
266
263
269
267
267
268
267
270
269
272
273
274
272
271
274
272
275
274
274
275
272
273
269
271
271
269
268
270
269
269
268
268
266
267
266
268
267
264
265
263
263
261
268
272
272
269
270
270
270
268
272
271
268
266
269
267
267
267
267
269
270
270
267
267
264
264
267
263
266
270
266
269
265
265
265
264
269
266
269
266
262
265
266
263
263
262
262
262
266
266
268
269
272
272
269
272
267
272
268
268
270
270
273
270
272
274
269
276
273
272
272
272
271
269
270
271
271
271
268
271
270
274
271
274
273
275
274
272
271
270
267
270
271
268
269
269
275
274
274
275
271
275
274
274
273
273
269
265
268
268
264
266
268
267
267
270
269
270
269
271
273
275
273
274
273
272
271
269
271
271
269
269
273
270
268
269
266
262
263
263
265
264
263
264
263
265
266
261
265
265
269
265
265
265
262
264
266
267
266
265
267
269
269
269
267
268
266
265
262
260
261
262
260
261
262
260
262
261
264
265
268
269
272
275
275
277
278
280
280
281
282
281
278
277
276
274
273
272
272
269
268
269
269
269
269
272
272
269
267
269
271
270
272
272
271
270
270
273
271
272
274
274
272
271
272
270
273
269
268
269
266
266
265
262
265
267
267
269
269
269
271
268
271
268
268
268
269
269
268
270
270
273
273
273
274
274
273
275
274
271
269
268
270
265
270
267
270
271
270
268
267
264
265
267
268
267
271
266
267
267
267
270
269
269
268
267
271
270
267
266
262
266
262
265
264
263
263
263
264
263
265
264
265
267
268
267
265
267
268
270
265
275
276
274
271
271
272
271
275
271
274
273
271
273
273
273
272
271
272
270
270
273
275
273
273
274
270
273
269
269
270
267
270
269
269
274
273
273
273
272
272
273
271
268
272
271
269
268
268
268
268
269
270
269
271
269
270
271
270
269
271
270
270
272
273
273
273
279
279
276
273
271
271
270
267
268
268
267
266
267
266
268
265
268
266
268
272
271
271
272
272
271
274
273
274
275
274
273
272
274
273
273
273
275
272
272
272
272
271
272
273
273
272
269
270
269
266
269
269
267
268
270
270
272
273
276
274
275
275
269
272
275
273
273
269
270
272
270
267
270
269
269
272
271
269
270
265
266
268
271
272
272
271
274
271
271
272
269
267
269
269
264
270
269
269
270
265
267
267
266
265
269
268
269
269
268
271
270
271
275
274
276
277
277
276
274
274
275
273
274
276
274
270
275
273
276
271
269
269
271
272
269
268
268
270
270
269
267
269
271
270
272
271
270
269
270
270
272
270
271
272
273
274
270
270
267
269
267
268
269
270
271
276
275
277
275
278
277
278
275
278
279
276
273
273
272
272
273
270
274
276
273
271
275
271
272
272
272
272
268
271
271
271
276
274
270
273
273
269
269
268
265
267
272
270
267
268
269
265
265
267
266
269
267
272
271
274
272
272
274
270
271
270
269
272
271
267
268
267
269
264
266
264
266
267
267
269
268
268
265
275
271
274
279
278
279
278
273
276
280
277
283
276
278
278
279
278
300
301
297
293
293
291
290
285
284
283
277
282
278
277
276
274
274
278
276
273
275
270
273
269
269
284
280
279
279
278
277
274
273
272
277
274
280
276
278
277
277
276
276
277
275
275
275
276
276
278
276
277
278
278
276
275
273
275
274
273
269
272
272
272
272
270
270
273
273
271
271
274
271
273
272
270
271
275
272
272
